"","Gene","Scaffold","Gene_Start","Gene_End","Score","Strand","note","Function","Additional_info","Gene_size","A_thaliana_orthologue","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"941","g10105","scaffold_23",1122698,1124542,0.4,"+",".","Sec14p-like phosphatidylinositol transfer family protein","ahrd-qc=***",1844,"AT1G14820",150.41288877667,0.713793283741217,0.261061719851634,2.73419360045156,0.00625332646628747,0.0397437861428787
"942","g10121","scaffold_23",1192889,1193513,0.4,"-",".","Zinc-finger homeodomain protein 14","ahrd-qc=***",624,"AT1G14687",14.5497866855596,-1.91512819755183,0.575217160829425,-3.32940031690004,0.000870332123825144,0.00773313514554551
"943","g10129","scaffold_23",1219398,1224069,0.28,"+",".","Sodium/hydrogen exchanger 8","ahrd-qc=***",4671,"AT1G14660",250.063766073558,-1.36532328700798,0.231354055447333,-5.90144523020383,3.60331047383777e-09,9.94656396144524e-08
"944","g10134","scaffold_23",1245938,1252466,0.38,"+",".","Valine--tRNA ligase-like protein","ahrd-qc=***",6528,"AT1G14610",2181.89165360367,-0.519227554650601,0.178418198035399,-2.91017149801941,0.00361230481940275,0.0253396568432916
"945","g10137","scaffold_23",1267428,1269227,0.33,"+",".","Nucleotide-diphospho-sugar transferase family protein","ahrd-qc=***",1799,"AT1G14590",81.0869347134086,-0.825427059468538,0.291561186587082,-2.83105947376162,0.00463940934621738,0.0311178987744684
"946","g10139","scaffold_23",1279626,1282792,0.96,"-",".","Zinc finger protein%2C putative","ahrd-qc=***",3166,"AT1G14580",89.7446183407853,-0.892221138457743,0.3329966648859,-2.67936959297613,0.00737609282868678,0.0451747428014178
"947","g10175","scaffold_23",1449931,1452237,0.42,"+",".","CAAX amino terminal protease family protein","ahrd-qc=***",2306,"AT1G14270",73.5907351548502,-0.819297246739474,0.272444149083584,-3.0072117514556,0.0026365603627365,0.0195440391792568
"948","g10178","scaffold_23",1463537,1467706,0.15,"-",".","Ectonucleoside triphosphate diphosphohydrolase 1","ahrd-qc=*-*",4169,"AT1G14240",712.438844560293,0.691710850094612,0.153837199527655,4.49638222886569,6.91194355566455e-06,0.000107656416945211
"949","g10186","scaffold_23",1487361,1489536,0.3,"-",".","RING/U-box superfamily protein","ahrd-qc=***",2175,"AT1G14180",67.9703223796666,-0.848595579148871,0.313967622406582,-2.70281238760969,0.00687555425128875,0.0427880474388237
"950","g10203","scaffold_24",82676,84131,0.07,"-",".","Thioredoxin-like 2-1%2C chloroplastic","ahrd-qc=***",1455,"AT4G26160",93.4271164599032,-0.687327763957908,0.23949422689677,-2.86991370465965,0.00410583835886853,0.0281793479487771
"951","g10208","scaffold_24",107825,110991,0.2,"-",".","Nucleosome assembly protein 1%3B1","ahrd-qc=***",3166,"AT4G26110",1080.1289813847,0.84105868085801,0.208981152177216,4.02456715400245,5.70802046883902e-05,0.000711857105388214
"952","g10212","scaffold_24",127759,129941,0.19,"-",".","Mitogen-activated protein kinase kinase 1","ahrd-qc=***",2182,"AT4G26070",362.36009948945,-0.663337550565106,0.203466999571887,-3.26017266662814,0.0011134440716491,0.00950613768146281
"953","g10216","scaffold_24",146906,148847,0.06,"+",".","BnaA03g47740D protein","ahrd-qc=***",1941,"AT4G26020",10.6923460819537,-2.41575116291445,0.73727094792995,-3.2766124444442,0.00105060469567878,0.00904038855417416
"954","g10233","scaffold_24",231055,235980,0.16,"-",".","Oxysterol-binding protein-related protein 4A","ahrd-qc=*-*",4925,"AT4G25860",22.7400429562065,-1.62272684314072,0.573354529360794,-2.83023288391883,0.00465141332987489,0.0311734143357961
"955","g10237","scaffold_24",255730,256870,0.63,"-",".","CASP-like protein","ahrd-qc=***",1140,"AT4G25830",7.67494695228735,-3.21259171652809,1.06564300719559,-3.01469788178176,0.0025723534855991,0.0191529654779385
"956","g10241","scaffold_24",269645,270870,0.95,"+",".","Cysteine-rich venom protein","ahrd-qc=***",1225,"AT4G25790",1617.56809931992,-0.859524673891884,0.279479316657453,-3.07545003391206,0.00210185142697991,0.0161724247907799
"957","g10243","scaffold_24",276294,277020,0.15,"-",".","Protein GLUTAMINE DUMPER 2","ahrd-qc=***",726,"AT4G25760",84.5724189207116,2.23935496491091,0.338729176155268,6.61104836119703,3.81607784341067e-11,1.42701975032579e-09
"958","g10252","scaffold_24",325435,327357,0.18,"+",".","Beta-carotene hydroxylase","ahrd-qc=***",1922,"AT4G25700",163.292814459121,1.00032718626279,0.30700976973628,3.25829105413181,0.00112085383354534,0.0095610774337649
"959","g10259","scaffold_24",352292,354659,0.83,"+",".","Protein DETOXIFICATION 35","ahrd-qc=***",2367,"AT4G25640",135.252978552674,0.651311716938917,0.240924091531702,2.70338973905901,0.00686362155482519,0.042734985621259
"960","g10284","scaffold_24",507399,509037,0.07,"-",".","Transcription factor bHLH118","ahrd-qc=***",1638,NA,56.4444849434105,-3.99996574312989,0.461822701687819,-8.66125837580365,4.66584635223641e-18,4.24186292283754e-16
"961","g10294","scaffold_24",568783,569509,0.64,"-",".","Invertase/pectin methylesterase inhibitor family protein","ahrd-qc=***",726,"AT4G25250",42.6509768486336,1.28638563315299,0.410757575313143,3.131739279969,0.00173774117203897,0.0138160334248421
"962","g10300","scaffold_24",586739,587769,0.46,"-",".","23.6 kDa heat shock protein%2C mitochondrial","ahrd-qc=***",1030,"AT4G25200",67.9764997553155,1.99197676184108,0.742611221243333,2.68239518183683,0.00730970545812965,0.0449106585101345
"963","g10309","scaffold_24",619444,625384,0.07,"+",".","Superoxide dismutase","ahrd-qc=*-*",5940,"AT4G25110",807.604356413564,1.22865656849409,0.320502517142202,3.83353172839186,0.000126316499538731,0.00144529576216409
"964","g10317","scaffold_24",655514,658470,0.07,"+",".","Splicing factor 3A subunit 1","ahrd-qc=*-*",2956,NA,61.1011306790808,3.47841443624247,0.488877514368169,7.11510416006352,1.11828349710809e-12,5.21560771550859e-11
"965","g10320","scaffold_24",675304,676613,0.37,"+",".","KOW domain-containing family protein","ahrd-qc=***",1309,"AT4G25020",17.9455986311105,4.64081448188011,0.8982183204254,5.16668873963982,2.38277577842387e-07,4.91278634611435e-06
"966","g10322","scaffold_24",684944,687065,0.11,"+",".","Alpha-amylase 1","ahrd-qc=***",2121,"AT4G25000",12.77264545014,6.03553217998319,1.75103161653735,3.44684363376512,0.000567176751504816,0.00534821459930809
"967","g10331","scaffold_24",714687,716015,0.92,"+",".","Protein transport protein Sec61 subunit gamma-2","ahrd-qc=***",1328,"AT4G24920",642.792812021712,-0.99522978533017,0.183341817178554,-5.4282749055603,5.69013497481643e-08,1.30152111930806e-06
"968","g10336","scaffold_24",728487,735483,0.26,"+",".","ATP-dependent zinc metalloprotease FtsH","ahrd-qc=*-*",6996,"AT4G24860",31.9703388271456,1.88326824374767,0.497048773939987,3.78890029004489,0.000151315626842259,0.0016897248369942
"969","g10337","scaffold_24",735957,740791,0.22,"+",".","Conserved oligomeric Golgi complex subunit 2","ahrd-qc=***",4834,"AT4G24840",415.59978820633,-0.638366764978403,0.18537297740586,-3.44368836230508,0.000573836715445928,0.00539884171877361
"970","g10339","scaffold_24",744327,746852,0.95,"+",".","26S proteasome non-ATPase regulatory subunit 6 homolog","ahrd-qc=***",2525,"AT4G24820",2673.9945465264,0.403726564880067,0.132219293700876,3.05346181770894,0.00226217507519394,0.0171747343379021
"971","g10340","scaffold_24",747767,750802,0.92,"+",".","Protein kinase family protein","ahrd-qc=***",3035,"AT4G24810",11.3848888639336,3.58766445391371,0.859690881198942,4.17320287137428,3.00347277470962e-05,0.000403442927532194
"972","g10351","scaffold_24",804457,812015,0.16,"+",".","Pachytene checkpoint protein 2 homolog","ahrd-qc=***",7558,"AT4G24710",46.3571876591368,-1.08891180121123,0.353652457162569,-3.07904491869733,0.00207665368431564,0.016008416051259
"973","g10370","scaffold_24",921429,925857,0.31,"+",".","NADPH--cytochrome P450 reductase 1","ahrd-qc=***",4428,"AT4G24520",2256.13724044039,0.518304666338094,0.15339767812793,3.37882993187054,0.000727950253577056,0.00662281644769959
"974","g10386","scaffold_24",989219,989917,0.26,"+",".","Unknown protein","",698,"AT4G24370",147.948270881755,1.29192476866857,0.223294995069555,5.78573097111355,7.21976828110842e-09,1.90092786683707e-07
"975","g10404","scaffold_24",1062955,1063934,0.15,"+",".","RING-finger domain-containing protein","ahrd-qc=***",979,"AT4G24204",9.98402660158479,-2.14780598196361,0.80581762629829,-2.66537478440383,0.00769025644819648,0.0465646512543789
"976","g10409","scaffold_24",1079684,1083610,0.11,"-",".","Kinesin-like protein","ahrd-qc=***",3926,"AT4G24170",157.312600470043,1.42419907761071,0.360237652830488,3.953498659622,7.70166955746676e-05,0.000932225241369783
"977","g10411","scaffold_24",1087167,1089160,0.2,"-",".","Growth-regulating factor 8","ahrd-qc=***",1993,"AT4G24150",35.0838354036695,-2.38950176198309,0.431185885036703,-5.5416975483316,2.99553378545765e-08,7.15846988044794e-07
"978","g10433","scaffold_24",1219681,1224729,0.21,"-",".","ATP-dependent zinc metalloprotease FtsH","ahrd-qc=***",5048,"AT4G23940",494.818896072262,-0.91916995076525,0.158215073036409,-5.80962314857148,6.26136227405329e-09,1.66606683118287e-07
"979","g10436","scaffold_24",1236070,1238929,1.6,"-",".","At4g23910","ahrd-qc=***",2859,"AT4G23910",758.950934599834,0.892688994014798,0.14608454656822,6.11076951659581,9.91518759567229e-10,2.983116152885e-08
"980","g10441","scaffold_24",1256514,1257277,0.27,"+",".","At4g23880","ahrd-qc=***",763,"AT4G23880",129.639302875576,-0.934298819321289,0.327206494242233,-2.85537981599357,0.00429853884217201,0.0292142298558451
"981","g10443","scaffold_24",1263428,1265959,0.77,"-",".","PHD finger protein-related","ahrd-qc=***",2531,"AT4G23860",909.09278494072,-1.31043558560159,0.138562463369914,-9.45736351484442,3.15805296113542e-21,4.10579610885026e-19
"982","g10461","scaffold_24",1368019,1368752,0.79,"+",".","Dirigent protein 6","ahrd-qc=***",733,"AT4G23690",808.302406638515,-1.13746851982811,0.275257164252234,-4.1323847933919,3.59018727198912e-05,0.000473632907616987
"983","g10470","scaffold_24",1400514,1402274,0.15,"-",".","Aminotransferase","ahrd-qc=***",1760,"AT4G23600",116.146508092593,-5.55712425610771,0.662448903843771,-8.38875907841833,4.91300355091507e-17,3.9385650191553e-15
"984","g10471","scaffold_24",1405252,1407824,0.52,"-",".","Aminotransferase","ahrd-qc=***",2572,"AT4G23590",436.480207663269,-2.25139703889356,0.267056644073215,-8.4304101352982,3.44455819671717e-17,2.81533727270447e-15
"985","g10478","scaffold_24",1449869,1452132,0.16,"+",".","Toll-interleukin-resistance domain-containing protein","ahrd-qc=***",2263,NA,9.18116045105472,-4.24828066181474,1.08733162202442,-3.90706990927494,9.34221302833489e-05,0.00110573023258009
"986","g10479","scaffold_24",1452939,1455380,0.51,"+",".","Disease resistance protein","ahrd-qc=***",2441,"AT4G23510",75.2558373291453,3.35217809246658,0.488610522968912,6.86063425752267,6.85554784129091e-12,2.91064985505366e-10
"987","g10487","scaffold_25",6787,8651,0.31,"-",".","Annexin D7","ahrd-qc=***",1864,"AT5G10230",149.479103711018,-2.95468547256887,0.351225508687724,-8.41250250760088,4.01354245677435e-17,3.26973400407084e-15
"988","g10496","scaffold_25",40896,42067,0.48,"+",".","Polyneuridine-aldehyde esterase","ahrd-qc=***",1171,"AT5G10300",170.860018545697,-1.75343828606232,0.215712929798695,-8.12857294970053,4.34373684457212e-16,3.15921869286967e-14
"989","g10498","scaffold_25",45586,48441,0.35,"-",".","ATP synthase subunit b 2","ahrd-qc=***",2855,"AT5G10320",70.2359057930143,-0.851101624316231,0.317118559832198,-2.68385938926623,0.00727777077843268,0.0447254039609191
"990","g10505","scaffold_25",67436,68490,0.22,"+",".","E3 ubiquitin-protein ligase RING1","ahrd-qc=***",1054,"AT5G10380",148.343712625228,1.08225807643536,0.401347173212309,2.69656334632474,0.0070059070910872,0.043394771841412
"991","g10518","scaffold_25",141467,143911,0.6,"-",".","Protein kinase family protein","ahrd-qc=***",2444,"AT5G10520",627.73834733988,-1.26567910252743,0.286520795448234,-4.41740747141022,9.98918098494943e-06,0.000149551628445317
"992","g10519","scaffold_25",145994,147891,0.25,"-",".","L-type lectin-domain containing receptor kinase IX.1","ahrd-qc=***",1897,"AT5G10530",18.6164319778597,1.6140773826787,0.552754367500509,2.92006264912455,0.0034996102488005,0.0246732847324816
"993","g10526","scaffold_25",185758,187590,0.33,"+",".","Cytochrome P450-like protein","ahrd-qc=***",1832,"AT5G10610",178.509786405605,-1.08289317190879,0.218125639620491,-4.96453866584817,6.88645661575547e-07,1.28869844198173e-05
"994","g10532","scaffold_25",208928,210552,0.03,"+",".","Calmodulin-binding protein-like protein","ahrd-qc=***",1624,"AT5G10660",224.18588468098,1.14437969971231,0.238064188910033,4.80702160602905,1.53195440064407e-06,2.69374911148991e-05
"995","g10575","scaffold_25",416466,417229,0.21,"-",".","Unknown protein","",763,"AT5G11070",153.085613452181,1.56787898543735,0.395486576674139,3.9644303445707,7.35714249015565e-05,0.000894839647905892
"996","g10599","scaffold_25",549927,551644,0.15,"-",".","FAD/NAD(P)-binding oxidoreductase family protein","ahrd-qc=***",1717,"AT5G11330",60.0377389914142,1.25484135522046,0.330470834713137,3.79713192030916,0.000146379898655059,0.00164412015087411
"997","g10606","scaffold_25",572126,574724,0.34,"-",".","Kinase family protein","ahrd-qc=***",2598,"AT5G11410",6.12069592661196,4.9388665925142,1.44455186735156,3.41896106615342,0.000628607201927607,0.00585921690593147
"998","g10621","scaffold_25",658681,659824,0.09,"-",".","BnaA02g01050D protein","ahrd-qc=***",1143,"AT5G11550",102.449870098456,-1.12811596136685,0.24845441876951,-4.54053490758558,5.61116873350739e-06,8.88860138012421e-05
"999","g10629","scaffold_25",696902,699324,0.15,"-",".","Exostosin family protein","ahrd-qc=***",2422,"AT5G11610",38.2952636106503,3.14497046895178,0.961997659151613,3.26920802668619,0.00107848978807822,0.00925178316665255
"1000","g10647","scaffold_25",771316,772429,0.29,"+",".","Unknown protein","",1113,"AT5G11760",188.722490424441,0.570680367452032,0.210640685051687,2.70925992911578,0.00674334869857095,0.0421324964005334
"1001","g10661","scaffold_25",829326,831520,0.5,"+",".","Translation machinery-associated protein 22","ahrd-qc=***",2194,"AT5G11900",466.844350502186,-0.510247173306592,0.177260075073465,-2.87852283203153,0.00399542358062612,0.027526954553836
"1002","g10663","scaffold_25",834646,837471,0.22,"+",".","Beta-fructofuranosidase%3B cell wall invertase I%3B fructosidase","ahrd-qc=***",2825,"AT5G11920",1715.17237201638,1.36836306766815,0.222604262879122,6.14706587362702,7.89293556061347e-10,2.41523828154772e-08
"1003","g10680","scaffold_25",942622,945172,0.22,"+",".","Pentatricopeptide repeat-containing protein At5g12100%2C mitochondrial","ahrd-qc=***",2550,"AT5G12100",112.979658427171,-0.714687581779358,0.26057833445136,-2.74269763556557,0.00609367676015368,0.0388964133986254
"1004","g10691","scaffold_25",980756,984007,0.38,"-",".","Dihydropyrimidinase","ahrd-qc=***",3251,"AT5G12200",1576.09350428862,0.60524986430521,0.164348404904992,3.68272429936327,0.000230754680437015,0.00243588407300193
"1005","g10699","scaffold_25",1013744,1015147,0.58,"-",".","1-AMINOCYCLOPROPANE-1-CARBOXYLATE OXIDASE-like protein","ahrd-qc=***",1403,"AT5G12270",85.2388098048599,-2.76776304922959,0.346208628923511,-7.99449470059593,1.30106354508052e-15,8.89544590549332e-14
"1006","g10708","scaffold_25",1045522,1050857,0.17,"+",".","Regulator of chromosome condensation-like protein with FYVE zinc finger domain-containing protein","ahrd-qc=***",5335,"AT5G12350",1160.10546003593,-0.780554297821938,0.163731456268688,-4.76728367053078,1.86726317006734e-06,3.21574244772339e-05
"1007","g10709","scaffold_25",1050928,1052317,0.38,"-",".","BnaC09g44370D protein","ahrd-qc=***",1389,"AT5G12360",58.6580039765539,-1.45635250881495,0.33842045619348,-4.30338202718552,1.68210434230575e-05,0.000237787955814851
"1008","g10727","scaffold_25",1131858,1134247,0.07,"-",".","IRK-interacting protein","ahrd-qc=***",2389,"AT5G12900",249.114229369898,-0.954221205013793,0.276020856653327,-3.45706196474951,0.000546099262162912,0.00519042525992113
"1009","g10746","scaffold_25",1237962,1239833,0.4,"+",".","Gap junction beta-4 protein isoform 1","ahrd-qc=***",1871,"AT5G13100",294.444991366901,-0.979616671810834,0.332671575911299,-2.94469603881046,0.0032327207910725,0.0230769360141084
"1010","g10750","scaffold_25",1251453,1252837,0.09,"-",".","Pollen Ole e 1 allergen and extensin family protein","ahrd-qc=***",1384,"AT5G13140",99.017088071032,-1.01263248073086,0.316348042213221,-3.2010075790143,0.00136947929900747,0.0112982315781021
"1011","g10769","scaffold_25",1380217,1384555,0.23,"+",".","Indole-3-acetic acid-amido synthetase GH3.17%2C putative","ahrd-qc=***",4338,"AT5G13320",298.664922629179,1.34792352942004,0.397037620160647,3.39495166446607,0.00068640717643625,0.00631353697622374
"1012","g10779","scaffold_26",19006,19720,0.45,"+",".","Unknown protein","",714,"AT5G61660",270.596158619026,-1.33650909329481,0.263186122164832,-5.07818984641509,3.81047843799793e-07,7.61246217884108e-06
"1013","g10791","scaffold_26",53895,57771,0.07,"-",".","Kinase family protein","ahrd-qc=***",3876,"AT5G61550",194.415570218684,-1.00495595971952,0.35360609760382,-2.84202101301282,0.00448285368031871,0.0302538366182241
"1014","g10806","scaffold_26",138916,140851,0.26,"+",".","Transcription factor MYB28","ahrd-qc=***",1935,"AT5G61420",59.3412926481288,-2.03144379754123,0.678537803947021,-2.99385500074486,0.00275476827875977,0.0202349665253631
"1015","g10814","scaffold_26",163409,166251,0.33,"-",".","Kinase family protein","ahrd-qc=***",2842,"AT5G61350",147.642374643948,-1.23036876764286,0.367822805588919,-3.34500403169108,0.000822813743153572,0.00736306791840564
